id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
1065598-babe,44178,1/1/2000,Brian Webster,FALSE,83/100,fresh,Apollo Guide,So bloody loveable that even the worst cynic will be hard-pressed to condemn it.,POSITIVE,
1065598-babe,44183,1/1/2000,Madeleine Williams,FALSE,2.5/4,rotten,Cinematter,"In the end, the most impressive moments in the film seem to be the technical ones, rather than the storyline.",NEGATIVE,http://www.cinematter.com/movie.php3?babe
1065598-babe,44185,1/1/2000,Rob Gonsalves,FALSE,A,fresh,Rob's Movie Vault,A charming and ingenious hit&#46;,POSITIVE,http://letterboxd.com/martinblank/film/babe/
1065598-babe,44194,1/1/2000,Marc Savlov,TRUE,3.5/5,fresh,Austin Chronicle,"It's a clever, witty, touching piece of work that, coincidentally enough, is also a decidedly excellent date movie. Really.",POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142662
1065598-babe,44198,1/1/2000,Jeffrey M. Anderson,FALSE,4-Apr,fresh,Combustible Celluloid,It has been so long since I've genuinely cared about movie characters in a lighthearted story like this that I nearly wept with joy.,POSITIVE,http://www.combustiblecelluloid.com/babe.shtml
1065598-babe,44202,1/1/2000,Steve Rhodes,FALSE,2.5/4,fresh,Internet Reviews,This is a good family film.,POSITIVE,http://reviews.imdb.com/Reviews/39/3914
1065598-babe,44204,1/1/2000,Chris Hicks,FALSE,4-Mar,fresh,Deseret News (Salt Lake City),"Though the filmmakers romanticize farm life, they don't sugarcoat the realities.",POSITIVE,http://www.deseretnews.com/article/700000116/Babe.html
1065598-babe,44205,1/1/2000,Susan Wloszczyna,TRUE,3.5/4,fresh,USA Today,A silk purse among children's entertainment.,POSITIVE,
1065598-babe,44206,1/1/2000,Christopher Null,FALSE,5-Apr,fresh,Filmcritic.com,That little pig is so darn cute.,POSITIVE,
1065598-babe,44207,1/1/2000,Bryant Frazer,FALSE,B+,fresh,Bryant Frazer's Deep Focus,"The world of Babe isn't a seamless one, but it's surely inviting and rewarding.",POSITIVE,http://www.deep-focus.com/flicker/babe.html
1065598-babe,44217,1/1/2000,Walter V. Addiego,FALSE,4-Mar,fresh,San Francisco Examiner,"It's rare to see this kind of care expended on any movie; on a family picture, it's a small miracle.",POSITIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/e/a/1995/08/04/WEEKEND11447.dtl
country_life,44265,1/1/2000,James Berardinelli,TRUE,3.5/4,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/movies/c/country_life.html
country_life,44266,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,"Country Life may not be the deepest Vanya I have seen, but it is the funniest, bringing out the play's buried potential for farce as well as tragedy.",POSITIVE,http://www.rogerebert.com/reviews/country-life-1995
country_life,44272,1/1/2000,Steve Rhodes,FALSE,4-Mar,fresh,Internet Reviews,,POSITIVE,http://reviews.imdb.com/Reviews/39/3933
1065632-prophecy,44281,1/1/2000,James Berardinelli,TRUE,1.5/4,rotten,ReelViews,,NEGATIVE,http://www.reelviews.net/movies/p/prophecy.html
1065632-prophecy,44292,1/1/2000,Madeleine Williams,FALSE,1.5/4,rotten,Cinematter,,NEGATIVE,http://www.cinematter.com/movie.php3?prophecy
1065632-prophecy,44297,1/1/2000,Marc Savlov,TRUE,5-Feb,rotten,Austin Chronicle,,NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142644
1065632-prophecy,44300,1/1/2000,Christopher Null,FALSE,1.5/5,rotten,Filmcritic.com,,NEGATIVE,
tie_that_binds,44305,1/1/2000,James Berardinelli,TRUE,1.5/4,rotten,ReelViews,,NEGATIVE,http://www.reelviews.net/movies/t/tie_binds.html
tie_that_binds,44314,1/1/2000,Joey O'Bryan,TRUE,5-Jan,rotten,Austin Chronicle,,NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142622
tie_that_binds,44316,1/1/2000,Chris Hicks,FALSE,,rotten,Deseret News (Salt Lake City),"The Tie That Binds is an attempt to recapture the spirit of The Hand That Rocks the Cradle, which was itself simply a more sophisticated variation on the slasher genre.",NEGATIVE,http://www.deseretnews.com/article/700001848/The-Tie-That-Binds.html
tie_that_binds,44317,1/1/2000,Mike Clark,TRUE,4-Jan,rotten,USA Today,One of the sleaziest movies of the year and certainly the most unpleasant.,NEGATIVE,
to_wong_foo_thanks_for_everything_julie_newmar,44322,1/1/2000,James Berardinelli,TRUE,4-Feb,rotten,ReelViews,,NEGATIVE,http://www.reelviews.net/movies/t/to_wong.html
to_wong_foo_thanks_for_everything_julie_newmar,44323,1/1/2000,Roger Ebert,TRUE,2.5/4,rotten,Chicago Sun-Times,"What is amazing is how the movie manages to be funny and amusing while tippy-toeing around (a) sex, (b) controversy and (c) any originality in the plot.",NEGATIVE,http://www.rogerebert.com/reviews/to-wong-foo-thanks-for-everything-julie-newmar-1995
to_wong_foo_thanks_for_everything_julie_newmar,44327,1/1/2000,Joe Brown,TRUE,,fresh,Washington Post,"Screenwriter Douglas Carter Beane pilfers not just plot elements from ""Priscilla,"" but also stirs in big chunks of ""Fried Green Tomatoes,"" ""Bagdad Cafe,"" ""Auntie Mame,"" ""The Music Man"" and ""Cinderella.""",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/towongfoopg13brown_c02bde.htm
to_wong_foo_thanks_for_everything_julie_newmar,44328,1/1/2000,Rita Kempley,TRUE,,fresh,Washington Post,"Improbable as this all sounds, ""Wong Foo"" is a great deal of fun and a small step forward in Hollywood's depiction of homosexuals.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/towongfoopg13kempley_c02bea.htm
to_wong_foo_thanks_for_everything_julie_newmar,44337,1/1/2000,Madeleine Williams,FALSE,4-Feb,rotten,Cinematter,,NEGATIVE,http://www.cinematter.com/movie.php3?towongfoo
to_wong_foo_thanks_for_everything_julie_newmar,44344,1/1/2000,Alison Macor,TRUE,5-Apr,fresh,Austin Chronicle,"For some, the film's unabashed sentimentality and fairy-tale quality may go too far, but To Wong Foo is such a delight that it's easy to overlook the few awkward moments.",POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142658
to_wong_foo_thanks_for_everything_julie_newmar,44348,1/1/2000,Chris Hicks,FALSE,,rotten,Deseret News (Salt Lake City),Leguizamo and Swayze - and especially Snipes - just seem like Hollywood stars putting on a cabaret show. There is never any sense that these guys are real people.,NEGATIVE,http://www.deseretnews.com/article/700001858/To-Wong-Foo-Thanks-for-Everything-Julie-Newmar.html
to_wong_foo_thanks_for_everything_julie_newmar,44349,1/1/2000,Susan Wloszczyna,TRUE,2.5/4,rotten,USA Today,"It's a glam-o-rama party until the trio hits the road. Suddenly, Wong Foo is all cross-dressed with no place to go -- but down.",NEGATIVE,
to_wong_foo_thanks_for_everything_julie_newmar,44350,1/1/2000,Christopher Null,FALSE,3.5/5,fresh,Filmcritic.com,"Although it borrows heavily from last year's Priscilla: Queen of the Desert, To Wong Foo is still quite a bit different and takes cross-dressing into realms I never knew existed.",POSITIVE,
to_wong_foo_thanks_for_everything_julie_newmar,44357,1/1/2000,Barbara Shulgasser,FALSE,,fresh,San Francisco Examiner,"The best thing about this movie is all the free advice it offers. As Vida warns before she leaves town, ""Believe in yourself, and moisturize - this I cannot stress enough.""",POSITIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/e/a/1995/09/08/WEEKEND10391.dtl
only_the_brave,44365,1/1/2000,Robert Faires,TRUE,3.5/5,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gbase/Calendar/Film?Film=oid%3a142755
1065684-braveheart,44369,1/1/2000,Caryn James,TRUE,,fresh,New York Times,"Braveheart is a great, ambitious gamble that pays off. In his second film as director, Gibson has come through with an exhilarating new-fashioned epic.",POSITIVE,https://archive.nytimes.com/www.nytimes.com/library/filmarchive/braveheart.html
1065684-braveheart,44371,1/1/2000,James Berardinelli,TRUE,4-Apr,fresh,ReelViews,"With its clashing armies, heartstopping action, and grand sense of romance, this is the sort of film it's a pleasure to see and review.",POSITIVE,http://www.reelviews.net/php_review_template.php?identifier=24
1065684-braveheart,44372,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,An action epic with the spirit of the Hollywood swordplay classics and the grungy ferocity of The Road Warrior.,POSITIVE,http://www.rogerebert.com/reviews/braveheart-1995
1065684-braveheart,44374,1/1/2000,Paula Nechak,TRUE,,rotten,Film.com,"Braveheart opts to turn cowardly, settling for the magnification of Gibson's idol status, forfeiting the complex, more nebulous magnificence of the real Sir William Wallace and virtually excising the strategic brilliance of Robert The Bruce.",NEGATIVE,https://web.archive.org/web/20001009200113/http://www.film.com/film-review/1995/8374/16/default-review.html
1065684-braveheart,44375,1/1/2000,Sean P. Means,FALSE,4-Mar,fresh,Salt Lake Tribune,"Gibson's raw energy and storytelling power in Braveheart are undeniable. If the film doesn't meet his ambitions, it's because he set the bar so high.",POSITIVE,https://www.newspapers.com/clip/113200358/braveheart/
1065684-braveheart,44376,1/1/2000,Hal Hinson,TRUE,,fresh,Washington Post,[Gibson] has created a completely adequate modern facsimile of the classic romantic epic.,POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/braveheartrhinson_c01781.htm
1065684-braveheart,44377,1/1/2000,Desson Thomson,TRUE,,rotten,Washington Post,"If Braveheart were any longer, it would have to be moved around by flatbed truck. By the time the story trudges to its hyper-climactic close, you feel as though you marched through a couple of meaningless campaigns.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/braveheartrhowe_c01836.htm
1065684-braveheart,44387,1/1/2000,Bob Thompson,FALSE,,fresh,Jam! Movies,"Mel Gibson's Braveheart is probably not good history, and it's no documentary -- but it sure makes great Hollywood cinema.",POSITIVE,
1065684-braveheart,44388,1/1/2000,MaryAnn Johanson,FALSE,10-Sep,fresh,Flick Filosopher,"Braveheart is history the way it should be told, full of sex and treachery and battle and passion and Mel Gibson in a kilt.",POSITIVE,https://web.archive.org/web/20060215112856/http://www.flickfilosopher.com/oscars/bestpix/braveheart.shtml
1065684-braveheart,44395,1/1/2000,Madeleine Williams,FALSE,3.5/4,fresh,Cinematter,Excellent battle scenes complement this historical epic about one man's quest to free his people.,POSITIVE,https://web.archive.org/web/20000414100352/http://www.cinematter.com/movie.php3?braveheart
1065684-braveheart,44412,1/1/2000,John A. Nesbit,FALSE,B,fresh,Old School Reviews,"I continue to enjoy watching and re-watching it, and share much of Mel Gibson's enthusiasm for his project.",POSITIVE,https://web.archive.org/web/20120626183953/http://oldschoolreviews.com/rev_90/braveheart.htm
1065684-braveheart,44417,1/1/2000,Louis Black,TRUE,5-Apr,fresh,Austin Chronicle,A grand cinematic adventure.,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142742
1065684-braveheart,44429,1/1/2000,Steve Rhodes,FALSE,3.5/4,fresh,Internet Reviews,"The story itself is quite compelling, and the script is excellent.",POSITIVE,http://reviews.imdb.com/Reviews/38/3843
1065684-braveheart,44430,1/1/2000,Chris Hicks,FALSE,,fresh,Deseret News (Salt Lake City),With a bit of restraint Gibson might have had a great movie here instead of merely a pretty good one.,POSITIVE,https://www.deseret.com/2001/8/2/20087217/film-review-braveheart
1065684-braveheart,44431,1/1/2000,Mike Clark,TRUE,4-Apr,fresh,USA Today,"Though lumpy and even redundant, Braveheart constantly rebounds on some bold note.",POSITIVE,http://usatoday30.usatoday.com/life/enter/movies/lef039.htm
1065684-braveheart,44432,1/1/2000,Christopher Null,FALSE,5-Apr,fresh,Filmcritic.com,A vastly entertaining and powerful film.,POSITIVE,https://web.archive.org/web/20060318094502/http://filmcritic.com/misc/emporium.nsf/ddb5490109a79f598625623d0015f1e4/aaed77f32bbbc9e2862562e100613314?OpenDocument
1065684-braveheart,44433,1/1/2000,Ali Barclay,TRUE,5-Mar,fresh,BBC.com,"As far as a good old-fashioned story of historical oppression goes, it does sweep you up and entertain.",POSITIVE,http://www.bbc.co.uk/films/2000/10/27/braveheart_1995_review.shtml
1065684-braveheart,44442,1/1/2000,Peter Stack,TRUE,4-Feb,rotten,San Francisco Chronicle,At times the film seems an obsessive ode to Mel Gibson machismo.,NEGATIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/1995/05/24/DD1274.DTL
1065684-braveheart,44444,1/1/2000,Richard Schickel,TRUE,,rotten,TIME Magazine,Everybody knows that a non-blubbering clause is standard in all movie stars' contracts. Too bad there isn't one banning self-indulgence when they direct.,NEGATIVE,"http://content.time.com/time/magazine/article/0,9171,982369,00.html"
francois_truffaut_stolen_portraits,44474,1/1/2000,Marc Savlov,TRUE,5-Mar,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a138330
1065837-copycat,44501,1/1/2000,James Berardinelli,TRUE,3.5/4,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/movies/c/copycat.html
1065837-copycat,44502,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,"Copycat doesn't have the dark tones of Seven, or that movie's distinctive look. But in its own way, it is as effective. It creates original characters and makes them more important than the plot. We care, and that's the key.",POSITIVE,http://www.rogerebert.com/reviews/copycat-1995
1065837-copycat,44506,1/1/2000,Rita Kempley,TRUE,,fresh,Washington Post,"Amiel... delivers a taut, gripping thriller and, with the help of his accomplished leads, succeeds in camouflaging some of the mammoth holes in Ann Biderman and David Madsen's otherwise intelligent and inventive screenplay.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/copycatrkempley_c0341b.htm
1065837-copycat,44518,1/1/2000,Madeleine Williams,FALSE,4-Mar,fresh,Cinematter,,POSITIVE,http://www.cinematter.com/movie.php3?copycat
1065837-copycat,44520,1/1/2000,Rob Gonsalves,FALSE,C-,rotten,Rob's Movie Vault,Has too many characters and needless plot twists -- padding in between corpses&#46;,NEGATIVE,https://robsmovievault.wordpress.com/1995/10/27/copycat/
1065837-copycat,44524,1/1/2000,Steve Rhodes,FALSE,4-Apr,fresh,Internet Reviews,,POSITIVE,http://reviews.imdb.com/Reviews/42/4212
1065837-copycat,44532,1/1/2000,Susan Stark,TRUE,4-Mar,fresh,Detroit News,,POSITIVE,
1065837-copycat,44536,1/1/2000,Steve Davis,TRUE,,rotten,Austin Chronicle,"As its title indicates, it's lacking in imagination, a movie with too few original thoughts in its head.",NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142565
1065837-copycat,44541,1/1/2000,Mike Clark,TRUE,4-Feb,rotten,USA Today,"Copycat, despite two tough-babe leads to kill for, flies in more directions than scattered kitty litter.",NEGATIVE,
1065837-copycat,44543,1/1/2000,Christopher Null,FALSE,3.5/5,fresh,Filmcritic.com,,POSITIVE,
1065837-copycat,44552,1/1/2000,Rob Blackwelder,FALSE,4-Mar,fresh,SPLICEDWire,"For a decent adrenaline rush without the churning stomach, this is the right kind of murder movie.",POSITIVE,http://splicedwire.com/95andbefore/copycat.html
moonlight_and_valentino,44556,1/1/2000,James Berardinelli,TRUE,2.5/4,rotten,ReelViews,,NEGATIVE,http://www.reelviews.net/movies/m/moonlight.html
moonlight_and_valentino,44557,1/1/2000,Roger Ebert,TRUE,1.5/4,rotten,Chicago Sun-Times,"Moonlight and Valentino is very sincere, very heartfelt and very bad.",NEGATIVE,http://www.rogerebert.com/reviews/moonlight-and-valentino-1995
moonlight_and_valentino,44566,1/1/2000,Madeleine Williams,FALSE,1.5/4,rotten,Cinematter,,NEGATIVE,http://www.cinematter.com/movie.php3?moonlight
moonlight_and_valentino,44568,1/1/2000,Marjorie Baumgarten,TRUE,3.5/5,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gbase/Calendar/Film?Film=oid%3a142607
roujin_z,44584,1/1/2000,Joey O'Bryan,TRUE,4.5/5,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a138227
theremin_an_electronic_odyssey,44588,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,"Watching Theremin: An Electronic Odyssey is a curious experience. You begin with interest, and then you pass through the stages of curiosity, fascination and disbelief, until in the last 20 minutes, you arrive at a state of dumbfounded wonder.",POSITIVE,http://www.rogerebert.com/reviews/theremin-an-electronic-odyssey-1995
theremin_an_electronic_odyssey,44592,1/1/2000,Steve Rhodes,FALSE,4-Mar,fresh,Internet Reviews,"Dad I not known that this was a documentary, I could have convinced myself that this was a Woody Allen comedy about a genius inventor of screwball machines.",POSITIVE,http://reviews.imdb.com/Reviews/42/4241
theremin_an_electronic_odyssey,44594,1/1/2000,Marjorie Baumgarten,TRUE,5-Apr,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142562
theremin_an_electronic_odyssey,44595,1/1/2000,Chris Hicks,FALSE,,fresh,Deseret News (Salt Lake City),"A fine, straight-forward documentary that relates an incredible story.",POSITIVE,http://www.deseretnews.com/article/700001828/Theremin-An-Electronic-Odyssey.html
theremin_an_electronic_odyssey,44596,1/1/2000,Christopher Null,FALSE,3.5/5,fresh,Filmcritic.com,,POSITIVE,
stars_fell_on_henrietta,44694,1/1/2000,Roger Ebert,TRUE,4-Feb,rotten,Chicago Sun-Times,"The film lays meticulous groundwork for a payoff that never takes place. The last 20 minutes, which should deliver a big emotional punch, simply do not work.",NEGATIVE,http://www.rogerebert.com/reviews/the-stars-fell-on-henrietta-1995
angus,44703,1/1/2000,James Berardinelli,TRUE,2.5/4,rotten,ReelViews,,NEGATIVE,http://www.reelviews.net/movies/a/angus.html
angus,44704,1/1/2000,Roger Ebert,TRUE,4-Mar,fresh,Chicago Sun-Times,"Here it is at last, at long last, after years and years and years: A movie where the smart fat kid gets the girl and humiliates the football hero.",POSITIVE,http://www.rogerebert.com/reviews/angus-1995
angus,44709,1/1/2000,Rita Kempley,TRUE,,rotten,Washington Post,"""Angus"" was directed by Patrick Read Johnson from Jill Gordon's screenplay. They have my condolences.",NEGATIVE,https://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/anguspg13kempley_c02d3a.htm
angus,44717,1/1/2000,Hollis Chacona,TRUE,,fresh,Austin Chronicle,"From the terrific credit sequence to the solid performances to the high-profile soundtrack, Johnson has fashioned an affecting picture with an endearing, unlikely hero.",POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142615
angus,44719,1/1/2000,Susan Wloszczyna,TRUE,4-Feb,rotten,USA Today,"For a movie that extols the virtues of being different, Angus is a frustratingly ordinary story of a high-school underdog: a chow hound in puppy love.",NEGATIVE,
angus,44720,1/1/2000,Christopher Null,FALSE,2.5/5,rotten,Filmcritic.com,,NEGATIVE,
never_talk_to_strangers,44768,1/1/2000,James Berardinelli,TRUE,1.5/4,rotten,ReelViews,Here's a sure method to guess whodunnit in bad mystery thrillers: pick the suspect most likely to shock the audience and you have the killer.,NEGATIVE,http://www.reelviews.net/movies/n/never_talk.html
never_talk_to_strangers,44772,1/1/2000,Hal Hinson,TRUE,,fresh,Washington Post,"[Hall] can't triumph over the problems in the script, or tie up all the loose ends, but his brisk, competent approach does minimize the effects of these flaws.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/nevertalktostrangersrhinson_c220e7.htm
never_talk_to_strangers,44777,1/1/2000,Madeleine Williams,FALSE,1.5/4,rotten,Cinematter,Borderline ridiculous and ultimately pointless thriller.,NEGATIVE,http://www.cinematter.com/movie.php3?nevertalk
never_talk_to_strangers,44779,1/1/2000,Steve Rhodes,FALSE,0.5/4,rotten,Internet Reviews,One of the least subtle motion pictures this year.,NEGATIVE,http://reviews.imdb.com/Reviews/41/4160
never_talk_to_strangers,44784,1/1/2000,Marc Savlov,TRUE,1.5/5,rotten,Austin Chronicle,Utterly forgettable.,NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142566
never_talk_to_strangers,44787,1/1/2000,Chris Hicks,FALSE,,rotten,Deseret News (Salt Lake City),"Even with its sights set this low, the film misfires on every level.",NEGATIVE,http://www.deseretnews.com/article/700001305/Never-Talk-to-Strangers.html
never_talk_to_strangers,44790,1/1/2000,Peter Stack,TRUE,4-Feb,rotten,San Francisco Chronicle,"It's mysterious and sexy enough to keep tension alive until, too bad, the whole thing collapses with a twist ending that is nearly laughable.",NEGATIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/1995/10/21/DD8783.DTL
walk_in_the_clouds,44793,1/1/2000,James Berardinelli,TRUE,2.5/4,rotten,ReelViews,,NEGATIVE,http://www.reelviews.net/movies/w/walk_clouds.html
walk_in_the_clouds,44794,1/1/2000,Roger Ebert,TRUE,4-Apr,fresh,Chicago Sun-Times,"A Walk in the Clouds is a glorious romantic fantasy, aflame with passion and bittersweet longing.",POSITIVE,http://www.rogerebert.com/reviews/a-walk-in-the-clouds-1995
walk_in_the_clouds,44805,1/1/2000,Madeleine Williams,FALSE,4-Mar,fresh,Cinematter,,POSITIVE,http://www.cinematter.com/movie.php3?walkintheclouds
walk_in_the_clouds,44814,1/1/2000,Alison Macor,TRUE,3.5/5,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142663
walk_in_the_clouds,44820,1/1/2000,Steve Rhodes,FALSE,1.5/4,rotten,Internet Reviews,,NEGATIVE,http://reviews.imdb.com/Reviews/39/3934
walk_in_the_clouds,44828,1/1/2000,Rob Blackwelder,FALSE,4-Feb,rotten,SPLICEDWire,,NEGATIVE,http://splicedwire.com/95andbefore/walk.html
brothers_mcmullen,44832,1/1/2000,James Berardinelli,TRUE,3.5/4,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/movies/b/brothers_mc.html
brothers_mcmullen,44833,1/1/2000,Roger Ebert,TRUE,4-Mar,fresh,Chicago Sun-Times,"This is not a ""religious"" film, and the brothers are far from saints. But they know right and wrong, and in their imperfect ways they are struggling to attain a state of grace. Sometimes they slip. Sometimes they don't struggle so hard. Life's like that.",POSITIVE,http://www.rogerebert.com/reviews/the-brothers-mcmullen-1995
brothers_mcmullen,44845,1/1/2000,Madeleine Williams,FALSE,2.5/4,rotten,Cinematter,,NEGATIVE,http://www.cinematter.com/movie.php3?brothersmcmullen
brothers_mcmullen,44851,1/1/2000,Alison Macor,TRUE,5-Apr,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142651
brothers_mcmullen,44853,1/1/2000,Steve Rhodes,FALSE,4-Mar,fresh,Internet Reviews,,POSITIVE,http://reviews.imdb.com/Reviews/39/3973
brothers_mcmullen,44855,1/1/2000,Christopher Null,FALSE,4.5/5,fresh,Filmcritic.com,,POSITIVE,
run_of_the_country,44872,1/1/2000,James Berardinelli,TRUE,4-Mar,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/movies/r/run_country.html
run_of_the_country,44873,1/1/2000,Roger Ebert,TRUE,2.5/4,rotten,Chicago Sun-Times,"The movie has too many scenes that work well on their own, but don't add to the final effect.",NEGATIVE,http://www.rogerebert.com/reviews/the-run-of-the-country-1995
run_of_the_country,44881,1/1/2000,Steve Rhodes,FALSE,2.5/4,rotten,Internet Reviews,,NEGATIVE,http://reviews.imdb.com/Reviews/41/4114
run_of_the_country,44885,1/1/2000,Christopher Null,FALSE,5-Mar,fresh,Filmcritic.com,,POSITIVE,
what_happened_was,44890,1/1/2000,James Berardinelli,TRUE,4-Mar,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/php_review_template.php?identifier=1593
what_happened_was,44891,1/1/2000,Roger Ebert,TRUE,2.5/4,rotten,Chicago Sun-Times,"There are many small moments of perfect observation. But I never really felt they were building to anything, or heading anywhere.",NEGATIVE,http://www.rogerebert.com/reviews/what-happened-was-1994
what_happened_was,44900,1/1/2000,Chris Hicks,FALSE,,fresh,Deseret News (Salt Lake City),This one really moves and breathes.,POSITIVE,http://www.deseretnews.com/article/700001991/What-Happened-Was---.html
what_happened_was,44901,1/1/2000,James Brundage,FALSE,4.5/5,fresh,Filmcritic.com,,POSITIVE,http://www.filmcritic.com/misc/emporium.nsf/reviews/What-Happened-Was...
what_happened_was,44903,1/1/2000,Bill Chambers,FALSE,10-Sep,fresh,Film Freak Central,,POSITIVE,http://filmfreakcentral.net/screenreviews/whatwas.htm
last_of_the_dogmen,44906,1/1/2000,James Berardinelli,TRUE,4-Mar,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/movies/l/last_dogmen.html
last_of_the_dogmen,44907,1/1/2000,Roger Ebert,TRUE,4-Mar,fresh,Chicago Sun-Times,Even if the movie could have been better -- deeper and more evocative -- it's pretty good just as it is.,POSITIVE,http://www.rogerebert.com/reviews/last-of-the-dogmen-1995
last_of_the_dogmen,44913,1/1/2000,Madeleine Williams,FALSE,1.5/4,rotten,Cinematter,,NEGATIVE,http://www.cinematter.com/movie.php3?lastofdogmen
last_of_the_dogmen,44916,1/1/2000,Steve Rhodes,FALSE,1.5/4,rotten,Internet Reviews,"... full of one cliche after another and it's extremely predictable. Overall, the problem in the movie is that it takes itself way too seriously.",NEGATIVE,http://reviews.imdb.com/Reviews/40/4035
last_of_the_dogmen,44919,1/1/2000,Alison Macor,TRUE,3.5/5,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142633
last_of_the_dogmen,44924,1/1/2000,Rob Blackwelder,FALSE,4-Jan,rotten,SPLICEDWire,,NEGATIVE,http://splicedwire.com/95andbefore/dogmen.html
ace_ventura_when_nature_calls,44929,1/1/2000,James Berardinelli,TRUE,4-Jan,rotten,ReelViews,,NEGATIVE,http://www.reelviews.net/movies/a/ace2.html
ace_ventura_when_nature_calls,44946,1/1/2000,Madeleine Williams,FALSE,0.5/4,rotten,Cinematter,,NEGATIVE,http://www.cinematter.com/movie.php3?aceventura2
ace_ventura_when_nature_calls,44948,1/1/2000,Eric D. Snider,FALSE,5-Feb,rotten,EricDSnider.com,,NEGATIVE,http://www.ericdsnider.com/movies/ace-ventura-when-nature-calls/
ace_ventura_when_nature_calls,44960,1/1/2000,Susan Wloszczyna,TRUE,4-Feb,rotten,USA Today,"There's so little to watch besides Carrey, in fact, it makes you actually miss (gasp!) Sean Young from Ace 1.",NEGATIVE,
ace_ventura_when_nature_calls,44962,1/1/2000,Christopher Null,FALSE,1.5/5,rotten,Filmcritic.com,,NEGATIVE,
il_postino_the_postman,44975,1/1/2000,James Berardinelli,TRUE,4-Apr,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/php_review_template.php?identifier=1575
il_postino_the_postman,44976,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,"[The actors] make this good-hearted little film into a quiet meditation on fate, tact, and poetry.",POSITIVE,http://www.rogerebert.com/reviews/the-postman-il-postino-1995
il_postino_the_postman,44989,1/1/2000,Madeleine Williams,FALSE,2.5/4,rotten,Cinematter,,NEGATIVE,http://www.cinematter.com/movie.php3?postman
il_postino_the_postman,44990,1/1/2000,Oz,FALSE,5-Mar,fresh,eFilmCritic.com,,POSITIVE,http://efilmcritic.com/review.php?movie=715&reviewer=172
il_postino_the_postman,44993,1/1/2000,Steve Rhodes,FALSE,2.5/4,fresh,Internet Reviews,"An extremely slow, but heart warming little picture.",POSITIVE,http://reviews.imdb.com/Reviews/48/4840
il_postino_the_postman,44998,1/1/2000,Alison Macor,TRUE,4.5/5,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gbase/Calendar/Film?Film=oid%3A142707
